id,nom,insee,adresse,url,type_usagers,gratuit,nb_places,nb_pr,nb_pmr,nb_voitures_electriques,nb_velo,nb_2r_el,nb_autopartage,nb_2_rm,nb_covoit,hauteur_max,num_siret,Xlong,Ylat,tarif_pmr,tarif_1h,tarif_2h,tarif_3h,tarif_4h,tarif_24h,abo_resident,abo_non_resident,type_ouvrage,info,id_source
69123-P-049,11 bis Avenue Leclerc,69123,11 Avenue Leclerc, 69007, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.832128933,45.74547767,,,,,,,65,65,,,
69123-P-050,Part Dieu - 35 bd Vivier Merle,69123,35 Boulevard Marius Vivier Merle, 69003, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,180,96950545200017,4.858728387,45.76254479,,,,,,,80,80,,,
69123-P-051,Part Dieu - Pompidou,69123,31 Avenue Georges Pompidou, 69003, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,190,96950545200017,4.866958417,45.75940663,,,,,,,70,70,,,
69123-P-052,Part Dieu - 102 Flandin,69123,102 Rue Maurice Flandin, 69003, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,185,96950545200017,4.862399397,45.75616701,,,,,,,94,94,,,
69123-P-053,Part Dieu - rue du Lac,69123,37 Rue du Lac, 69003, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,185,96950545200017,4.855058753,45.75529438,,,,,,,80,80,,,
69123-P-054,Berthelot - 3 rue Rognon,69123,3 Rue Etienne Rognon, 69007, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,180,96950545200017,4.8337195,45.7469172,,,,,,,80,80,,,
69123-P-055,Gerland - rue Ayasse,69123,44 Rue du Commandant Ayasse, 69007, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.8286837,45.7351079,,,,,,,40,40,,,
69123-P-056,Lyon 8 - 92 Pierre Delore,69123,92 Rue Pierre Delore, 69008, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.8581345,45.7332509,,,,,,,60,60,,,
69123-P-057,Lyon 8 - 69  Pierre Delore,69123,69 Rue Pierre Delore, 69008, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,150,96950545200017,4.859014174,45.73234376,,,,,,,50,50,,,
69123-P-058,Grange Blanche - Perreal,69123,23 Rue Jean Perreal, 69008, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,185,96950545200017,4.875445313,45.74184064,,,,,,,75,75,,,
69123-P-059,30 avenue Génaral Freres,69123,30 Avenue Général Frère, 69008, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.8714245,45.7348877,,,,,,,70,70,,,
69123-P-060,Lyon 8 - Maryse Bastié,69123,53 Rue Maryse Bastié, 69008, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,180,96950545200017,4.874099,45.7367032,,,,,,,60,60,,,
69123-P-061,Lyon 5 - Rue des Noyers,69123,18 Rue des Noyers, 69005, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,180,96950545200017,4.7865061,45.7526795,,,,,,,60,60,,,
69123-P-062,Impasse Mouillard,69123,9 Impasse Mouillard, 69009, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.8051187,45.78532,,,,,,,58,58,,,
69123-P-063,Rue Auguste Isaac,69123,2 Rue Auguste Isaac, 69009, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.8077914,45.7863215,,,,,,,60,60,,,
69123-P-064,Felix Faure - Lacassagne,69123,5 Rue Kimmerling, 69003, Lyon,https://www.lpa-and-co.fr/,tous,0,11,,,,,,,,,200,96950545200017,4.8652611,45.7549013,,,2.00,,,16.00,80,80,,,
69123-P-065,Clinique St-Charles,69123,25 Rue de Flesselles, 69001, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,250,96950545200017,4.8270875,45.7698539,,,,,,,85,85,,,
69123-P-066,289 Garibaldi,69123,289 Rue Garibaldi, 69007, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,195,96950545200017,4.8541404,45.7507332,,,,,,,95,95,,,
69123-P-067,Thiers - Bellecombes 2,69123,28 Rue Petrequin, 69006, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,175,96950545200017,4.862417881,45.76754348,,,,,,,75,75,,,
69123-P-068,64 avenue Génaral Freres,69123,64 Avenue Général Frère, 69008, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,195,96950545200017,4.8747688,45.732518,,,,,,,70,70,,,
69123-P-069,177 rue Garibaldi - M+M,69123,177 rue Garibaldi, 69003, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,300,96950545200017,4.85278025,45.75832437,,,,,,,80,80,,,
69123-P-070,28 rue Smith,69123,28 rue Smith, 69002, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,180,96950545200017,4.8247942,45.7456712,,,,,,,75,75,,,
69123-P-071,Gorge de Loup - Pierre Audry,69123,64 rue Pierre Audry, 69009, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,195,96950545200017,4.807226,45.763152,,,,,,,60,60,,,
69123-P-072,128 Rue Challemel-Lacour,69123,128 bis rue Challemel Lacour, 69008, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,195,96950545200017,4.8482601,45.7278452,,,,,,,60,60,,,
69123-P-073,Jean Macé - 50 Rue Victor Lagrange,69123,50 rue Victor Lagrange, 69007, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.8376082,45.7440752,,,,,,,70,70,,,
69123-P-074,97 Rue du Dauphiné,69123,97 rue du dauphiné , 69003, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.8723069,45.7539484,,,,,,,65,65,,,
69123-P-075,Croix Rousse - 6 Rue Ruplinger,69123,6 rue ruplinger, 69004, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,175,96950545200017,4.8376214,45.7811026,,,,,,,125,125,,,
69123-P-076,Jean Jaurès - 4 Rue des Girondins,69123,4 rue des girondins , 69007, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,195,96950545200017,4.8267458,45.7394591,,,,,,,65,65,,,
69123-P-077,Vaise - 95 Rue Marietton,69123,95 rue Marietton , 69009, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,185,96950545200017,4.7957971,45.7761923,,,,,,,70,70,,,
69123-P-078,Part-Dieu - 40 rue Barrier,69123,40 rue Barrier, 69006, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,180,96950545200017,4.852208718,45.76458725,,,,,,,115,115,,,
69123-P-079,Part-Dieu - 42 rue Barrier,69123,42 rue Barrier, 69006, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,180,96950545200017,4.852286099,45.76420659,,,,,,,115,115,,,
69123-P-080,Berthelot,69123,99 rue de Marseille, 69007, Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,190,96950545200017,4.836452834,45.74619065,,,,,,,102.1,102.1,,,
69123-P-081,LPA Hôtel de Ville,69123,place Louis Pradel, 69001, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/hotel-de-ville/#informations,tous,0,211,,4,1,62,,6,6,,190,96950545200017,4.83773,45.768522,,2.60,5.20,7.80,10.40,,178.65,178.65,ouvrage,,
69123-P-082,LPA Rozier,69123,4 rue de l’Abbé Rozier, 69001, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/rozier/#informations,abonnés,0,40,,0,0,0,,0,0,,180,96950545200017,4.8339403,45.7696325,,,,,,,157.5,157.5,ouvrage,,
69123-P-083,LPA Tables Claudiennes,69123,14 rue des Tables Claudiennes, 69001, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/tables-claudiennes/#informations,abonnés,0,105,,7,1,10,,0,12,,190,96950545200017,4.832605,45.770857,,,,,,,135.05,135.05,ouvrage,,
69123-P-084,LPA Terreaux,69123,23 place des Terreaux, 69001, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/terreaux/#informations,tous,0,641,,10,8,118,,6,168,,190,96950545200017,4.832217,45.767543,,2.60,5.20,7.80,10.40,,105.9,178.65,ouvrage,,
69123-P-085,LPA Antonin Poncet,69123,place Antonin Poncet, 69002, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/antonin-poncet/#informations,tous,0,703,,5,3,110,,3,26,,180,96950545200017,4.83587,45.75653,,2.60,5.20,7.80,10.40,,105.9,178.65,ouvrage,,
69123-P-086,LPA Bourse,69123,rue de la Bourse, 69002, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/bourse/#informations,abonnés,0,500,,0,0,0,,0,47,,180,96950545200017,4.83676,45.76386,,,,,,,105.9,178.65,ouvrage,,
69123-P-087,LPA Célestins,69123,11 place des Célestins, 69002, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/celestins/#informations,tous,0,408,,11,2,55,,1,38,,190,96950545200017,4.83087,45.75992,,2.60,5.20,7.80,10.40,,105.9,178.65,ouvrage,,
69123-P-088,LPA Cordeliers,69123,18 rue Claudia, 69002, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/cordeliers/#informations,tous,0,798,,14,8,84,,6,27,,180,96950545200017,4.837211,45.764463,,2.60,5.20,7.80,10.40,,178.65,178.65,ouvrage,,
69123-P-089,LPA Grolée,69123,2 rue Grolée, 69002, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/grolee/#informations,tous,0,261,,8,0,0,,0,17,,190,96950545200017,4.83654,45.76308,,2.60,5.20,7.80,10.40,,178.65,178.65,ouvrage,,
69123-P-090,LPA Marché Gare - La Confluence,69123,77 rue Delandine, 69002, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/marche-gare-confluence/,tous,0,843,,17,20,38,,0,7,,230,96950545200017,4.823733,45.741054,,2.20,4.40,6.60,8.80,,105.9,153.1,ouvrage,,
69123-P-091,LPA République,69123,53 rue de la République, 69002, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/republique/#informations,tous,0,788,,10,4,30,,4,30,,190,96950545200017,4.83689,45.76011,,2.60,5.20,7.80,10.40,,105.9,178.65,ouvrage,,
69123-P-092,LPA Saint Antoine,69123,quai Saint-Antoine , 69002, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/st-antoine/#informations,tous,0,727,,11,0,0,,3,0,,180,96950545200017,4.831541,45.764923,,2.60,5.20,7.80,10.40,,105.9,178.65,enclos_en_surface,,
69123-P-093,LPA Gare Part-Dieu,69123,38 rue de la Villette, 69003, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/gare-part-dieu/#informations,tous,0,1740,,11,10,0,,0,33,,190,96950545200017,4.8617,45.76054,,2.60,5.20,7.80,10.40,21.15,,,ouvrage,,
69123-P-094,LPA Bonnel Servient,69123,183 rue de Créqui, 69003, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/bonnel-servient/#informations,tous,0,769,,10,2,0,,0,6,,180,96950545200017,4.84847,45.76178,,2.20,4.40,6.60,8.80,,76.55,114.85,ouvrage,,
69123-P-095,LPA Fosse aux Ours,69123,1 bis place Antonin Jutard, 69003, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/fosse-aux-ours/#informations,tous,0,363,,13,4,72,,3,98,,190,96950545200017,4.84052,45.75714,,2.20,4.40,6.60,8.80,,105.9,153.1,ouvrage,,
69123-P-096,LPA Les Halles,69123,156 rue Garibaldi, 69003, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/les-halles/#informations,tous,0,456,,10,2,108,,2,43,,180,96950545200017,4.85133,45.76287,,2.20,4.40,6.60,8.80,,76.55,114.85,ouvrage,,
69123-P-097,LPA Parc minute Villette,69123,33 rue Maurice Flandin, 69003, Lyon,,tous,0,100,,0,0,0,,0,0,,190,96950545200017,4.86292,45.7603,,,,,,,,,enclos_en_surface,,
69123-P-098,LPA Croix Rousse,69123,73 rue de Belfort, 69004, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/croix-rousse/#informations,tous,0,327,,7,1,61,,3,59,,190,96950545200017,4.83287,45.78162,,2.20,4.40,6.60,8.80,,76.55,102.1,ouvrage,,
69123-P-099,LPA Gros Caillou,69123,167 bis boulevard de la Croix Rousse, 69004, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/gros-caillou/#informations,tous,0,449,,14,4,37,,6,43,,190,96950545200017,4.833557,45.7747,,2.20,4.40,6.60,8.80,,96.95,127.6,ouvrage,,
69123-P-100,LPA Saint Georges,69123,6 place Benoît Crépu, 69005, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/st-georges/#informations,tous,0,705,,14,9,80,,2,63,,190,96950545200017,4.827721,45.759798,,2.60,5.20,7.80,10.40,,105.9,153.1,ouvrage,,
69123-P-101,LPA Saint Jean,69123,25 quai Romain Rolland, 69005, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/st-jean/#informations,tous,0,913,,11,2,32,,3,72,,180,96950545200017,4.828487,45.760576,,2.60,5.20,7.80,10.40,,96.95,127.6,enclos_en_surface,,
69123-P-102,LPA Saint Just,69123,21 rue des Farges, 69005, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/st-just/#informations,abonnés,0,63,,0,0,0,,0,4,,190,96950545200017,4.82138,45.75723,,,,,,,95.7,95.7,ouvrage,,
69123-P-103,LPA Morand,69123,11 bis place Maréchal Lyautey, 69006, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/morand/#informations,tous,0,695,,13,10,111,,3,70,,190,96950545200017,4.841533,45.767741,,2.60,5.20,7.80,10.40,,105.9,178.65,ouvrage,,
69123-P-104,LPA Ney,69123,19 rue Ney, 69006, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/ney/#informations,abonnés,0,160,,0,0,0,,0,0,,190,96950545200017,4.855157,45.770039,,,,,,,141.95,141.95,ouvrage,,
69123-P-105,LPA Cité Internationnale P0,69123,quai Charles de Gaulle, 69006, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/cite-internationale-p0/#informations,tous,0,954,,20,4,20,,0,20,,190,96950545200017,4.8501,45.7841,,2.20,4.40,6.60,8.80,,148,148,ouvrage,,
69123-P-106,LPA Cité Internationnale P2,69123,quai Charles de Gaulle, 69006, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/cite-internationale-p2/#informations,tous,0,1166,,24,4,0,,0,7,,270,96950545200017,4.856708,45.785853,,2.20,4.40,6.60,8.80,,114.85,114.85,ouvrage,,
69123-P-107,LPA Parc minute Cité Internationale,69123,quai Charles de Gaulle, 69006, Lyon,,tous,0,15,,0,0,0,,0,0,,190,96950545200017,4.851647,45.784614,,,,,,,,,enclos_en_surface,,
69123-P-108,LPA Vendôme,69123,49 rue Vauban, 69006, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/vendome/#informations,abonnés,0,157,,5,0,0,,0,18,,190,96950545200017,4.84667,45.76525,,,,,,,159.5,159.5,ouvrage,,
69123-P-109,LPA Berthelot,69123,99 rue de Marseille, 69007, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/berthelot/#informations,tous,0,342,,7,3,23,,2,32,,190,96950545200017,4.83638,45.74617,,2.20,4.40,6.60,8.80,,76.55,102.1,ouvrage,,
69123-P-110,LPA Tony Garnier,69123,16 avenue Tony Garnier, 69007, Lyon,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/tony-garnier/#informations,tous,0,839,,17,3,20,,0,18,,190,96950545200017,4.822946,45.729445,,2.60,5.20,7.80,10.40,,178.65,178.65,ouvrage,,
69123-P-111,Oxygène Centre Commercial,69123,100 rue de Bonnel, 69003, Lyon,,tous,0,489,,12,6,0,,0,8,,200,96950545200017,4.855753,45.762401,,,,,,39.50,,,ouvrage,,
69123-P-112,Cuirassiers 1 Centre Commercial,69123,17 rue du Docteur Bouchut, 69003, Lyon,,tous,0,742,,14,2,0,,0,9,,180,96950545200017,4.855672,45.759608,,,,,,39.50,,,ouvrage,,
69123-P-113,Cuirassiers 2 Centre Commercial,69123,17 rue du Docteur Bouchut, 69003, Lyon,,tous,0,150,,7,0,0,,0,0,,200,96950545200017,4.855276,45.759573,,,,,,39.50,,,ouvrage,,
69133-P-000,Millery - rue  du Rave,69133,21 Rue du Rave, 69390, Millery,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,300,96950545200017,4.783504096,45.63639959,,,,,,,30,30,,,
69149-P-000,Oullins - rue Jean Macé,69149,30 Rue Jean Macé, 69600, Oullins,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.8126483,45.7139373,,,,,,,60,60,,,
69194-P-000,St Didier au Mont d'Or - rue de la Chèvre,69194,1 Rue de la Chèvre, 69370, Saint-Didier-au-Mont-d'Or,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.796146085,45.8107647,,,,,,,40,40,,,
69202-P-000,Ste Foy les Lyon - rue Sainte Barbe,69202,51 Rue Sainte-Barbe, 69110, Sainte-Foy-lès-Lyon,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,195,96950545200017,4.785491,45.7281947,,,,,,,40,40,,,
69204-P-000,St Genis Laval - rue des Collonges,69204,78 Rue des Collonges, 69230, Saint-Genis-Laval,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,400,96950545200017,4.8060347,45.6924503,,,,,,,30,30,,,
69204-P-001,St Genis Laval - rue Darcieu,69204,12 Rue Francisque Darcieux, 69230, Saint-Genis-Laval,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.796708279,45.69649209,,,,,,,45,45,,,
69244-P-000,Tassin - avenue Charles de Gaulle,69244,223 Avenue Charles de Gaulle, 69160, Tassin-la-Demi-Lune,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,220,96950545200017,4.769175478,45.75328142,,,,,,,58,58,,,
69256-P-000,Vaulx en Velin - rue de la Poudrette,69256,153 Rue de la Poudrette, 69330, Vaulx-en-Velin,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,180,96950545200017,4.9180613,45.7491174,,,,,,,30,30,,,
69259-P-000,Venissieux - 2 rue Eugene Varlin,69259,Rue Eugène Varlin, 69200, Vénissieux,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,195,96950545200017,4.868914,45.7034585,,,,,,,58,58,,,
69259-P-001,Venissieux - 8 rue Eugene Varlin,69259,Rue Eugène Varlin, 69200, Vénissieux,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.868914,45.7034585,,,,,,,55,55,,,
69259-P-002,Venissieux - avenue Maurice Thorez,69259,13 Avenue Maurice Thorez, 69200, Vénissieux,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.8642446,45.7001177,,,,,,,50,50,,,
69259-P-003,Venissieux - rue Auguste Isaac,69259,Rue Auguste Isaac, 69200, Vénissieux,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,190,96950545200017,4.8778518,45.7043836,,,,,,,40,40,,,
69259-P-004,Venissieux - Marcel  Paul,69259,1 Avenue  Marcel  Paul  , 69200, Vénissieux,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,190,96950545200017,4.881421731,45.70118235,,,,,,,50,50,,,
69259-P-005,Venissieux - rue Paul Bert,69259,35 Rue Paul Bert, 69200, Vénissieux,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,300,96950545200017,4.8881333,45.7008868,,,,,,,35,35,,,
69259-P-006,Venissieux - boulevard Ambroise Croizat,69259,Boulevard Ambroise Croizat, 69200, Vénissieux,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,210,96950545200017,4.887726,45.7026347,,,,,,,50,50,,,
69266-P-000,Villeurbanne - Rue Dedieu,69266,58 Rue Dedieu, 69100, Villeurbanne,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.8679131,45.7694748,,,,,,,65,65,,,
69266-P-001,Villeurbanne - Rue Léon Fabre,69266,4 Rue Léon Fabre, 69100, Villeurbanne,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.8731473,45.7787473,,,,,,,65,65,,,
69266-P-002,Villeurbanne - 137 route de Genas,69266,137 Route de Genas, 69100, Villeurbanne,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,195,96950545200017,4.88919421,45.75441283,,,,,,,60,60,,,
69266-P-003,Villeurbanne - 277 route de Genas,69266,277 Route de Genas, 69100, Villeurbanne,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.9121617,45.7500117,,,,,,,55,55,,,
69266-P-004,Villeurbanne - 38 Rue Léon Blum,69266,38 Rue Léon Blum, 69100, Villeurbanne,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.8939551,45.7596876,,,,,,,70,70,,,
69266-P-005,Villeurbanne - 139 rue Léon Blum,69266,139 Rue Léon Blum, 69100, Villeurbanne,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.9032868,45.760511,,,,,,,70,70,,,
69266-P-006,Villeurbanne - Clos de la Doua,69266,41 Avenue Roger Salengro, 69100, Villeurbanne,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,180,96950545200017,4.8720485,45.7764242,,,,,,,65,65,,,
69266-P-007,Villeurbanne - Rue Marcel Sembat,69266,15 Rue Marcel Sembat, 69100, Villeurbanne,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,190,96950545200017,4.8907717,45.7774284,,,,,,,65,65,,,
69266-P-008,Villeurbanne - avenue Roger Salengro,69266,29 Avenue Roger Salengro, 69100, Villeurbanne,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.8699851,45.7755496,,,,,,,80,80,,,
69266-P-009,LPA Hôtel de Ville Villeurbanne,69266,38 bis rue Michel Servet, 69100, Villeurbanne,http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/hotel-de-ville-villeurbanne/#informations,tous,0,369,,9,3,92,,3,20,,190,96950545200017,4.87877,45.76618,,2.20,4.40,6.60,8.80,,70.2,127.6,ouvrage,,
69275-P-000,Décines - Michelet,69275,2 Rue Michelet, 69150, Décines-Charpieu,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,190,96950545200017,4.9492098,45.7694956,,,,,,,60,60,,,
69275-P-001,Décines - Normandie Niemen,69275,45 av Normandie Niemen, 69150, Décines-Charpieu,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,180,96950545200017,4.93754315,45.76868738,,,,,,,44,44,,,
69276-P-000,Feyzin - rue Henri Luizet,69276,8 Rue Henri Luizet, 69320, Feyzin,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,185,96950545200017,4.8618756,45.6647919,,,,,,,60,60,,,
69276-P-001,Feyzin - route de Lyon,69276,30 Route de Lyon, 69320, Feyzin,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,190,96950545200017,4.8609068,45.6755597,,,,,,,65,65,,,
69276-P-002,Feyzin - rue de Naives,69276,6 Rue des Naïves, 69320, Feyzin,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,200,96950545200017,4.8621368,45.6761288,,,,,,,60,60,,,
69278-P-000,Genay - rue du Château,69278,258 Rue du Château, 69730, Genay,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,195,96950545200017,4.8434867,45.8957384,,,,,,,40,40,,,
69282-P-000,Meyzieu - boulevard Pierre Mendès France,69282,18 Boulevard Pierre Mendès France, 69330, Meyzieu,https://www.lpa-and-co.fr/,abonnés,0,11,,,,,,,,,190,96950545200017,4.990559972,45.7620975,,,,,,,40,40,,,
